completion_time,src,start,column,validator,completed,type,samples,block_id,messages,hops,id,row,num_messages
284,90511429851826879211065261274096806209361290076668493692964796275875003980641,12001,0,yes,yes,ValidatorSamplingOperation,100,0,103765|103766|231367|231368|,0,567,98,4
294,90511429851826879211065261274096806209361290076668493692964796275875003980641,12001,85,yes,yes,ValidatorSamplingOperation,100,0,103767|231327|231328|,0,568,0,3
294,90511429851826879211065261274096806209361290076668493692964796275875003980641,12001,0,yes,yes,ValidatorSamplingOperation,100,0,103768|231332|231333|,0,569,84,3
614,90511429851826879211065261274096806209361290076668493692964796275875003980641,12001,40,yes,no,ValidatorSamplingOperation,19,0,103769|231267|231268|235123|235124|235125|235898|,0,570,0,7
634,90511429851826879211065261274096806209361290076668493692964796275875003980641,12001,,yes,no,RandomSamplingOperation,63,0,103770|103771|103772|103773|103774|103775|103776|103777|103778|103779|103780|103781|103782|103783|103784|103785|231942|231943|231944|231945|231946|231947|231948|231949|231950|231951|231952|231953|231954|231955|231956|231957|235746|235747|235748|236056|,0,571,,36
196,66649874376735101542746891127405196807545622139112982889443207191569795016225,12001,0,yes,yes,ValidatorSamplingOperation,100,0,103786|,0,572,31,1
254,66649874376735101542746891127405196807545622139112982889443207191569795016225,12001,83,yes,yes,ValidatorSamplingOperation,100,0,103787|224651|224652|224653|,0,573,0,4
354,66649874376735101542746891127405196807545622139112982889443207191569795016225,12001,0,yes,yes,ValidatorSamplingOperation,100,0,103788|103789|231441|231442|235450|235451|235452|,0,574,48,7
282,66649874376735101542746891127405196807545622139112982889443207191569795016225,12001,5,yes,yes,ValidatorSamplingOperation,100,0,103790|103791|232907|232908|,0,575,0,4
308,66649874376735101542746891127405196807545622139112982889443207191569795016225,12001,,yes,yes,RandomSamplingOperation,72,0,103792|103793|103794|103795|103796|103797|103798|103799|103800|103801|103802|103803|103804|103805|103806|103807|103808|103809|103810|103811|103812|103813|103814|103815|232691|232692|232693|232694|232695|232696|232697|232698|232699|232700|232701|232702|232703|232704|232705|232706|232707|232708|232709|232710|232711|232712|232713|232714|,0,576,,48
356,9185466949607685463484509659201603258529815925450851046400613701088132795501,12001,,no,yes,RandomSamplingOperation,73,0,103816|103817|103818|103819|103820|103821|103822|103823|103824|103825|103826|103827|103828|103829|103830|103831|103832|103833|103834|103835|103836|103837|103838|103839|231743|231744|231745|231746|231747|231748|231749|231750|231751|231752|231753|231754|231755|231756|231757|231758|231759|231760|231761|231762|231763|,0,577,,45
204,73983924197885449628468560258946709222137735307889878525802023542666498673898,12001,0,yes,yes,ValidatorSamplingOperation,100,0,103840|231499|231500|,0,578,80,3
148,73983924197885449628468560258946709222137735307889878525802023542666498673898,12001,34,yes,yes,ValidatorSamplingOperation,100,0,103841|103842|,0,579,0,2
336,73983924197885449628468560258946709222137735307889878525802023542666498673898,12001,0,yes,yes,ValidatorSamplingOperation,100,0,103843|231310|231311|,0,580,60,3
344,73983924197885449628468560258946709222137735307889878525802023542666498673898,12001,84,yes,yes,ValidatorSamplingOperation,100,0,103844|233142|233143|,0,581,0,3
346,73983924197885449628468560258946709222137735307889878525802023542666498673898,12001,,yes,yes,RandomSamplingOperation,72,0,103845|103846|103847|103848|103849|103850|103851|103852|103853|103854|103855|103856|103857|103858|103859|103860|103861|103862|103863|103864|103865|232819|232820|232821|232822|232823|232824|232825|232826|232827|232828|232829|232830|232831|232832|232833|232834|232835|232836|232837|232838|232839|232840|232841|232842|232843|232844|232845|232846|232847|232848|,0,582,,51
386,112865437415906332786328398388168845416308980718933860169122309032360379224223,12001,,no,no,RandomSamplingOperation,46,0,103866|103867|103868|103869|103870|103871|103872|103873|103874|103875|103876|103877|103878|103879|233408|233409|233410|233411|233412|233413|233414|233415|233416|,0,583,,23
112,100710966811344164170019005667288995780230376743987399018889372134710109783309,12001,0,yes,yes,ValidatorSamplingOperation,100,0,103880|103881|103882|219120|219121|,0,584,12,5
240,100710966811344164170019005667288995780230376743987399018889372134710109783309,12001,47,yes,yes,ValidatorSamplingOperation,100,0,103883|231217|231218|,0,585,0,3
460,100710966811344164170019005667288995780230376743987399018889372134710109783309,12001,0,yes,no,ValidatorSamplingOperation,14,0,103884|103885|231287|231288|235129|235130|235131|235768|,0,586,46,8
166,100710966811344164170019005667288995780230376743987399018889372134710109783309,12001,72,yes,no,ValidatorSamplingOperation,9,0,103886|230493|,0,587,0,2
592,100710966811344164170019005667288995780230376743987399018889372134710109783309,12001,,yes,yes,RandomSamplingOperation,72,0,103887|103888|103889|103890|103891|103892|103893|103894|103895|103896|103897|103898|103899|103900|103901|103902|103903|103904|103905|103906|103907|103908|103909|103910|103911|233052|233053|233054|233055|233056|233057|233058|233059|233060|233061|233062|233063|233064|233065|233066|233067|233068|233069|233070|233071|233072|235749|235750|235751|235752|235753|235754|,0,588,,52
152,106492057015924802230167652532529945865945802282888232155935962023688916599785,12001,0,yes,yes,ValidatorSamplingOperation,53,0,103912|197448|197449|,0,589,33,3
170,106492057015924802230167652532529945865945802282888232155935962023688916599785,12001,34,yes,yes,ValidatorSamplingOperation,100,0,103913|103914|,0,590,0,2
206,106492057015924802230167652532529945865945802282888232155935962023688916599785,12001,0,yes,yes,ValidatorSamplingOperation,100,0,103915|103916|231404|231405|,0,591,96,4
178,106492057015924802230167652532529945865945802282888232155935962023688916599785,12001,39,yes,yes,ValidatorSamplingOperation,100,0,103917|191762|191763|,0,592,0,3
344,106492057015924802230167652532529945865945802282888232155935962023688916599785,12001,,yes,yes,RandomSamplingOperation,73,0,103918|103919|103920|103921|103922|103923|103924|103925|103926|103927|103928|103929|103930|103931|103932|103933|232617|232618|232619|232620|232621|232622|232623|232624|232625|232626|232627|232628|232629|232630|232631|232632|232633|232634|232635|232636|232637|232638|,0,593,,38
354,45542020764775640644043013206961877539493218695272498323305395006595314651985,12001,,no,yes,RandomSamplingOperation,72,0,103934|103935|103936|103937|103938|103939|103940|103941|103942|103943|103944|103945|103946|103947|103948|103949|103950|103951|103952|103953|103954|103955|103956|103957|103958|233256|233257|233258|233259|233260|233261|233262|233263|233264|233265|233266|233267|233268|233269|233270|233271|233272|233273|233274|233275|233276|,0,594,,46
364,110028095818714480356333281727170616989721973378555742024494465170683228756268,12001,,no,yes,RandomSamplingOperation,72,0,103959|103960|103961|103962|103963|103964|103965|103966|103967|103968|103969|103970|103971|103972|103973|103974|103975|103976|103977|103978|103979|233381|233382|233383|233384|233385|233386|233387|233388|233389|233390|233391|233392|233393|233394|233395|233396|233397|233398|233399|233400|233401|,0,595,,42
572,41981545854787609518927248687246148542318663971136116143294042908482595926591,12001,,no,no,RandomSamplingOperation,48,0,103980|103981|103982|103983|103984|103985|103986|103987|103988|103989|103990|103991|103992|103993|103994|103995|103996|231524|231525|231526|231527|231528|231529|231530|235684|235685|235686|235687|235688|,0,596,,29
278,107758395224189915966009929936085500083576551061330295183245479691742702859344,12001,0,yes,yes,ValidatorSamplingOperation,100,0,103997|231280|,0,597,54,2
254,107758395224189915966009929936085500083576551061330295183245479691742702859344,12001,64,yes,no,ValidatorSamplingOperation,9,0,103998|232085|,0,598,0,2
142,107758395224189915966009929936085500083576551061330295183245479691742702859344,12001,0,yes,yes,ValidatorSamplingOperation,95,0,103999|173562|173563|,0,599,47,3
278,107758395224189915966009929936085500083576551061330295183245479691742702859344,12001,52,yes,yes,ValidatorSamplingOperation,100,0,104000|231279|,0,600,0,2
372,107758395224189915966009929936085500083576551061330295183245479691742702859344,12001,,yes,no,RandomSamplingOperation,56,0,104001|104002|104003|104004|104005|104006|104007|104008|104009|104010|104011|104012|104013|104014|232262|232263|232264|232265|232266|232267|232268|232269|232270|232271|,0,601,,24
242,19191192076126320640924247483532137198489043609278031166569798519948120420409,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104015|232083|232084|,0,602,96,3
180,19191192076126320640924247483532137198489043609278031166569798519948120420409,12001,53,yes,yes,ValidatorSamplingOperation,100,0,104016|,0,603,0,1
204,19191192076126320640924247483532137198489043609278031166569798519948120420409,12001,0,yes,no,ValidatorSamplingOperation,1,0,104017|231378|,0,604,44,2
40,19191192076126320640924247483532137198489043609278031166569798519948120420409,12001,31,yes,no,ValidatorSamplingOperation,0,0,104018|,0,605,0,1
390,19191192076126320640924247483532137198489043609278031166569798519948120420409,12001,,yes,no,RandomSamplingOperation,48,0,104019|104020|104021|104022|104023|104024|104025|104026|104027|104028|104029|104030|104031|104032|104033|232197|232198|232199|232200|232201|232202|232203|232204|232205|,0,606,,24
392,102666237640393879762969598305790141325978495061465050033587594266666388306876,12001,,no,no,RandomSamplingOperation,68,0,104034|104035|104036|104037|104038|104039|104040|104041|104042|104043|104044|104045|104046|104047|104048|104049|104050|104051|104052|104053|232999|233000|233001|233002|233003|233004|233005|233006|233007|233008|233009|233010|233011|233012|233013|233014|233015|233016|233017|233018|233019|233020|233021|233022|,0,607,,44
394,71896941978754809488137974348151998693205792533709324513258578369466739949960,12001,,no,no,RandomSamplingOperation,56,0,104054|104055|104056|104057|104058|104059|104060|104061|104062|104063|104064|104065|104066|232749|232750|232751|232752|232753|232754|232755|232756|232757|232758|232759|,0,608,,24
198,58264319852933632286469580619958992168067118685244184571393188136088086908036,12001,0,yes,no,ValidatorSamplingOperation,12,0,104067|104068|104069|,0,609,27,3
160,58264319852933632286469580619958992168067118685244184571393188136088086908036,12001,36,yes,no,ValidatorSamplingOperation,9,0,104070|231260|,0,610,0,2
126,58264319852933632286469580619958992168067118685244184571393188136088086908036,12001,0,yes,no,ValidatorSamplingOperation,1,0,104071|180912|,0,611,55,2
172,58264319852933632286469580619958992168067118685244184571393188136088086908036,12001,74,yes,yes,ValidatorSamplingOperation,100,0,104072|231298|231299|231300|,0,612,0,4
394,58264319852933632286469580619958992168067118685244184571393188136088086908036,12001,,yes,no,RandomSamplingOperation,39,0,104073|104074|104075|104076|104077|104078|104079|104080|104081|104082|104083|104084|104085|104086|104087|232473|232474|232475|232476|232477|232478|232479|232480|,0,613,,23
236,6139734692434225139696315491748680034056660966745086280273468544856540785789,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104088|231493|231494|,0,614,38,3
178,6139734692434225139696315491748680034056660966745086280273468544856540785789,12001,91,yes,yes,ValidatorSamplingOperation,100,0,104089|104090|104091|231292|231293|,0,615,0,5
278,6139734692434225139696315491748680034056660966745086280273468544856540785789,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104092|104093|231215|231216|,0,616,81,4
202,6139734692434225139696315491748680034056660966745086280273468544856540785789,12001,12,yes,yes,ValidatorSamplingOperation,100,0,104094|104095|104096|231489|231490|,0,617,0,5
374,6139734692434225139696315491748680034056660966745086280273468544856540785789,12001,,yes,yes,RandomSamplingOperation,72,0,104097|104098|104099|104100|104101|104102|104103|104104|104105|104106|104107|104108|104109|104110|104111|104112|104113|231797|231798|231799|231800|231801|231802|231803|231804|231805|231806|231807|231808|231809|231810|231811|231812|231813|231814|231815|231816|,0,618,,37
394,107226767459581317767844583912817849269583998434099643520621297707898981728768,12001,,no,no,RandomSamplingOperation,49,0,104114|104115|104116|104117|104118|104119|104120|104121|104122|104123|104124|104125|104126|104127|104128|104129|232124|232125|232126|232127|232128|232129|232130|232131|,0,619,,24
324,109013771847957065744947126485427112651375275941206822465313116917139066007929,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104130|104131|231365|231366|,0,620,82,4
130,109013771847957065744947126485427112651375275941206822465313116917139066007929,12001,96,yes,yes,ValidatorSamplingOperation,100,0,104132|104133|212346|212347|,0,621,0,4
156,109013771847957065744947126485427112651375275941206822465313116917139066007929,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104134|211533|211534|,0,622,94,3
224,109013771847957065744947126485427112651375275941206822465313116917139066007929,12001,59,yes,yes,ValidatorSamplingOperation,100,0,104135|104136|224500|224501|,0,623,0,4
408,109013771847957065744947126485427112651375275941206822465313116917139066007929,12001,,yes,yes,RandomSamplingOperation,70,0,104137|104138|104139|104140|104141|104142|104143|104144|104145|104146|104147|104148|104149|104150|104151|104152|104153|104154|104155|104156|104157|232148|232149|232150|232151|232152|232153|232154|232155|232156|232157|232158|232159|232160|232161|232162|232163|232164|232165|232166|232167|232168|232169|235721|235722|235723|235724|235725|235726|235727|235728|235729|,0,624,,52
380,9181430055628084890681475351064702665344840479889262823812967623746445346585,12001,,no,yes,RandomSamplingOperation,71,0,104158|104159|104160|104161|104162|104163|104164|104165|104166|104167|104168|104169|104170|104171|104172|104173|104174|104175|104176|104177|104178|232930|232931|232932|232933|232934|232935|232936|232937|232938|232939|232940|232941|232942|232943|232944|232945|232946|232947|232948|232949|232950|232951|,0,625,,43
200,31783015179489967560239444859659910659306992864071359414512705489668604703546,12001,0,yes,yes,ValidatorSamplingOperation,59,0,104179|,0,626,83,1
58,31783015179489967560239444859659910659306992864071359414512705489668604703546,12001,9,yes,yes,ValidatorSamplingOperation,92,0,104180|191314|191315|,0,627,0,3
342,31783015179489967560239444859659910659306992864071359414512705489668604703546,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104181|104182|229655|229656|235549|235550|235551|,0,628,74,7
88,31783015179489967560239444859659910659306992864071359414512705489668604703546,12001,53,yes,yes,ValidatorSamplingOperation,100,0,104183|175106|175107|,0,629,0,3
408,31783015179489967560239444859659910659306992864071359414512705489668604703546,12001,,yes,yes,RandomSamplingOperation,72,0,104184|104185|104186|104187|104188|104189|104190|104191|104192|104193|104194|104195|104196|104197|104198|104199|104200|104201|104202|104203|232418|232419|232420|232421|232422|232423|232424|232425|232426|232427|232428|232429|232430|232431|232432|232433|232434|232435|232436|232437|232438|232439|232440|235734|235735|235736|235737|235738|235739|235740|235741|235742|235743|235744|,0,630,,54
562,29962974551556264107139565618776234242877499069272742507795436497718761004129,12001,,no,no,RandomSamplingOperation,69,0,104204|104205|104206|104207|104208|104209|104210|104211|104212|104213|104214|104215|104216|104217|104218|104219|104220|104221|104222|104223|231677|231678|231679|231680|231681|231682|231683|231684|231685|231686|231687|231688|231689|231690|231691|231692|231693|231694|231695|231696|231697|231698|231699|231700|235642|235643|235644|235645|235646|235647|,0,631,,50
128,48121687976714306096688386195195848836439715862380011548457932545876468136739,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104224|,0,632,87,1
314,48121687976714306096688386195195848836439715862380011548457932545876468136739,12001,50,yes,yes,ValidatorSamplingOperation,100,0,104225|104226|104227|231363|231364|,0,633,0,5
72,48121687976714306096688386195195848836439715862380011548457932545876468136739,12001,0,yes,yes,ValidatorSamplingOperation,80,0,104228|,0,634,62,1
268,48121687976714306096688386195195848836439715862380011548457932545876468136739,12001,46,yes,yes,ValidatorSamplingOperation,100,0,104229|231232|231233|,0,635,0,3
442,48121687976714306096688386195195848836439715862380011548457932545876468136739,12001,,yes,yes,RandomSamplingOperation,70,0,104230|104231|104232|104233|104234|104235|104236|104237|104238|104239|104240|104241|104242|104243|104244|104245|104246|104247|104248|104249|104250|104251|104252|104253|231911|231912|231913|231914|231915|231916|231917|231918|231919|231920|231921|231922|231923|231924|231925|231926|231927|231928|231929|231930|231931|231932|231933|231934|231935|231936|231937|231938|235755|235756|235757|235758|235759|235760|235761|235762|235763|235764|235765|235766|235767|,0,636,,65
332,97396465113567783387408698507103276241308442107028419582667549023377488742385,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104254|176857|176858|233860|233861|233862|,0,637,95,6
314,97396465113567783387408698507103276241308442107028419582667549023377488742385,12001,2,yes,no,ValidatorSamplingOperation,35,0,104255|178459|178460|231882|231883|231884|,0,638,0,6
210,97396465113567783387408698507103276241308442107028419582667549023377488742385,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104256|231281|231282|,0,639,16,3
262,97396465113567783387408698507103276241308442107028419582667549023377488742385,12001,59,yes,yes,ValidatorSamplingOperation,100,0,104257|104258|229830|229831|,0,640,0,4
334,97396465113567783387408698507103276241308442107028419582667549023377488742385,12001,,yes,yes,RandomSamplingOperation,72,0,104259|104260|104261|104262|104263|104264|104265|104266|104267|104268|104269|104270|104271|104272|104273|104274|104275|104276|104277|104278|104279|104280|104281|104282|104283|104284|104285|104286|104287|104288|104289|232172|232173|232174|232175|232176|232177|232178|232179|232180|232181|232182|232183|232184|232185|232186|232187|232188|232189|232190|232191|232192|232193|232194|232195|232196|,0,641,,56
130,103023377138807206278733807591160921399649398132682328939195930395491904695900,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104290|104291|223087|223088|,0,642,82,4
310,103023377138807206278733807591160921399649398132682328939195930395491904695900,12001,38,yes,no,ValidatorSamplingOperation,40,0,104292|205602|205603|231303|231304|,0,643,0,5
120,103023377138807206278733807591160921399649398132682328939195930395491904695900,12001,0,yes,yes,ValidatorSamplingOperation,83,0,104293|,0,644,4,1
102,103023377138807206278733807591160921399649398132682328939195930395491904695900,12001,86,yes,yes,ValidatorSamplingOperation,100,0,104294|104295|,0,645,0,2
318,103023377138807206278733807591160921399649398132682328939195930395491904695900,12001,,yes,yes,RandomSamplingOperation,74,0,104296|104297|104298|104299|104300|104301|104302|104303|104304|104305|104306|104307|104308|104309|104310|104311|104312|104313|104314|104315|104316|104317|104318|104319|104320|104321|104322|232392|232393|232394|232395|232396|232397|232398|232399|232400|232401|232402|232403|232404|232405|232406|232407|232408|232409|232410|232411|232412|232413|232414|232415|,0,646,,51
110,63290895275042962269129061379389938533282329774752739751401285668929772662851,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104323|,0,647,1,1
130,63290895275042962269129061379389938533282329774752739751401285668929772662851,12001,26,yes,yes,ValidatorSamplingOperation,100,0,104324|189832|189833|,0,648,0,3
236,63290895275042962269129061379389938533282329774752739751401285668929772662851,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104325|231294|231295|,0,649,40,3
172,63290895275042962269129061379389938533282329774752739751401285668929772662851,12001,57,yes,yes,ValidatorSamplingOperation,64,0,104326|,0,650,0,1
356,63290895275042962269129061379389938533282329774752739751401285668929772662851,12001,,yes,yes,RandomSamplingOperation,72,0,104327|104328|104329|104330|104331|104332|104333|104334|104335|104336|104337|104338|104339|104340|104341|104342|104343|104344|104345|104346|104347|104348|233075|233076|233077|233078|233079|233080|233081|233082|233083|233084|233085|233086|233087|233088|233089|233090|233091|233092|233093|233094|233095|233096|,0,651,,44
122,36093602753225695073056342998991212823352056071849651795082108548812171441038,12001,0,yes,no,ValidatorSamplingOperation,0,0,104349|180077|,0,652,5,2
324,36093602753225695073056342998991212823352056071849651795082108548812171441038,12001,95,yes,yes,ValidatorSamplingOperation,100,0,104350|231354|231355|,0,653,0,3
308,36093602753225695073056342998991212823352056071849651795082108548812171441038,12001,0,yes,no,ValidatorSamplingOperation,6,0,104351|231358|,0,654,37,2
152,36093602753225695073056342998991212823352056071849651795082108548812171441038,12001,28,yes,no,ValidatorSamplingOperation,9,0,104352|,0,655,0,1
492,36093602753225695073056342998991212823352056071849651795082108548812171441038,12001,,yes,no,RandomSamplingOperation,47,0,104353|104354|104355|104356|104357|104358|104359|104360|104361|104362|104363|104364|104365|231480|231481|231482|231483|231484|231485|231486|231487|231488|235610|235611|,0,656,,24
336,94166819983848802291288613711394409948622183691106524388435331383519487988961,12001,,no,yes,RandomSamplingOperation,72,0,104366|104367|104368|104369|104370|104371|104372|104373|104374|104375|104376|104377|104378|104379|104380|104381|104382|104383|104384|104385|104386|232450|232451|232452|232453|232454|232455|232456|232457|232458|232459|232460|232461|232462|232463|232464|232465|232466|232467|232468|232469|232470|232471|232472|,0,657,,44
376,50257864748696071111545604552366529653683846146637534008155069048676665739852,12001,,no,no,RandomSamplingOperation,59,0,104387|104388|104389|104390|104391|104392|104393|104394|104395|104396|104397|104398|104399|104400|104401|104402|231729|231730|231731|231732|231733|231734|231735|,0,658,,23
484,65898252939570076734014182015016528892840675250769063527634133407638158386585,12001,,no,yes,RandomSamplingOperation,72,0,104403|104404|104405|104406|104407|104408|104409|104410|104411|104412|104413|104414|104415|104416|104417|104418|104419|104420|104421|233464|233465|233466|233467|233468|233469|233470|233471|233472|233473|233474|233475|233476|233477|233478|233479|233480|233481|233482|233483|233484|233485|233486|233487|233488|233489|233490|233491|233492|233493|233494|233495|235830|235831|235832|235833|235834|235835|235836|235837|,0,659,,59
356,68356505086535551200608907163321701216452589350994452258651217546217669618851,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104422|104423|231406|231407|,0,660,5,4
252,68356505086535551200608907163321701216452589350994452258651217546217669618851,12001,46,yes,yes,ValidatorSamplingOperation,100,0,104424|231325|231326|,0,661,0,3
244,68356505086535551200608907163321701216452589350994452258651217546217669618851,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104425|214932|214933|,0,662,60,3
252,68356505086535551200608907163321701216452589350994452258651217546217669618851,12001,46,yes,yes,ValidatorSamplingOperation,100,0,104426|231334|231335|,0,663,0,3
360,68356505086535551200608907163321701216452589350994452258651217546217669618851,12001,,yes,yes,RandomSamplingOperation,73,0,104427|104428|104429|104430|104431|104432|104433|104434|104435|104436|104437|104438|104439|104440|104441|104442|104443|104444|104445|104446|104447|104448|232763|232764|232765|232766|232767|232768|232769|232770|232771|232772|232773|232774|232775|232776|232777|232778|232779|232780|232781|232782|232783|232784|232785|232786|,0,664,,46
302,53361331161743896077078469861579638670051149682413463443234311020456303226868,12001,,no,no,RandomSamplingOperation,59,0,104449|104450|104451|104452|104453|104454|104455|104456|104457|104458|104459|104460|104461|104462|104463|104464|231621|231622|231623|231624|231625|231626|231627|231628|,0,665,,24
366,77847753311679732418774984008470339270558138939722728860101600240425927830514,12001,,no,yes,RandomSamplingOperation,72,0,104465|104466|104467|104468|104469|104470|104471|104472|104473|104474|104475|104476|104477|104478|104479|104480|104481|104482|104483|104484|104485|104486|104487|104488|104489|232548|232549|232550|232551|232552|232553|232554|232555|232556|232557|232558|232559|232560|232561|232562|232563|232564|232565|232566|232567|232568|232569|,0,666,,47
420,30785878097002911169928081224865046996305996365267590437657074154186957111437,12001,,no,no,RandomSamplingOperation,49,0,104490|104491|104492|104493|104494|104495|104496|104497|104498|104499|104500|104501|104502|104503|104504|104505|104506|104507|104508|104509|104510|232088|232089|232090|232091|232092|232093|232094|232095|232096|232097|232098|235656|235657|,0,667,,34
390,82731931477539070692868728073311431658483889524401297311805181393196701136193,12001,,no,yes,RandomSamplingOperation,72,0,104511|104512|104513|104514|104515|104516|104517|104518|104519|104520|104521|104522|104523|104524|104525|104526|104527|104528|104529|104530|231857|231858|231859|231860|231861|231862|231863|231864|231865|231866|231867|231868|231869|231870|231871|231872|231873|231874|231875|231876|231877|231878|231879|231880|231881|,0,668,,45
126,105875080412760148429624501763827624212327272056781024099513955699004588522759,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104531|104532|,0,669,63,2
188,105875080412760148429624501763827624212327272056781024099513955699004588522759,12001,13,yes,yes,ValidatorSamplingOperation,100,0,104533|185306|185307|,0,670,0,3
272,105875080412760148429624501763827624212327272056781024099513955699004588522759,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104534|231312|231313|,0,671,42,3
246,105875080412760148429624501763827624212327272056781024099513955699004588522759,12001,5,yes,yes,ValidatorSamplingOperation,100,0,104535|104536|232715|232716|,0,672,0,4
332,105875080412760148429624501763827624212327272056781024099513955699004588522759,12001,,yes,yes,RandomSamplingOperation,72,0,104537|104538|104539|104540|104541|104542|104543|104544|104545|104546|104547|104548|104549|104550|104551|104552|104553|104554|104555|104556|104557|104558|104559|104560|104561|104562|104563|232849|232850|232851|232852|232853|232854|232855|232856|232857|232858|232859|232860|232861|232862|232863|232864|232865|232866|232867|232868|232869|232870|,0,673,,49
138,954402066555953299572824501884848134468269134543846024226189795442928926569,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104564|231269|231270|,0,674,76,3
168,954402066555953299572824501884848134468269134543846024226189795442928926569,12001,68,yes,yes,ValidatorSamplingOperation,100,0,104565|104566|231263|231264|,0,675,0,4
198,954402066555953299572824501884848134468269134543846024226189795442928926569,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104567|104568|,0,676,93,2
110,954402066555953299572824501884848134468269134543846024226189795442928926569,12001,58,yes,yes,ValidatorSamplingOperation,66,0,104569|104570|,0,677,0,2
320,954402066555953299572824501884848134468269134543846024226189795442928926569,12001,,yes,yes,RandomSamplingOperation,74,0,104571|104572|104573|104574|104575|104576|104577|104578|104579|104580|104581|104582|104583|104584|104585|104586|104587|104588|104589|104590|104591|104592|104593|104594|233023|233024|233025|233026|233027|233028|233029|233030|233031|233032|233033|233034|233035|233036|233037|233038|233039|233040|233041|233042|233043|233044|233045|233046|233047|233048|233049|233050|233051|,0,678,,53
224,113971621484583213149305319679067523870715092451021047447352655827264442281807,12001,0,yes,no,ValidatorSamplingOperation,0,0,104595|231284|,0,679,6,2
68,113971621484583213149305319679067523870715092451021047447352655827264442281807,12001,34,yes,yes,ValidatorSamplingOperation,100,0,104596|,0,680,0,1
68,113971621484583213149305319679067523870715092451021047447352655827264442281807,12001,0,yes,yes,ValidatorSamplingOperation,82,0,104597|,0,681,29,1
166,113971621484583213149305319679067523870715092451021047447352655827264442281807,12001,61,yes,no,ValidatorSamplingOperation,0,0,104598|,0,682,0,1
350,113971621484583213149305319679067523870715092451021047447352655827264442281807,12001,,yes,no,RandomSamplingOperation,42,0,104599|104600|104601|104602|104603|104604|104605|104606|104607|104608|104609|104610|104611|104612|104613|104614|231396|231397|231398|231399|231400|231401|231402|231403|,0,683,,24
270,28405567267148912274947717076150922520726865727784858964480895171462127121117,12001,0,yes,yes,ValidatorSamplingOperation,91,0,104615|104616|226971|226972|,0,684,46,4
348,28405567267148912274947717076150922520726865727784858964480895171462127121117,12001,77,yes,yes,ValidatorSamplingOperation,100,0,104617|231908|231909|,0,685,0,3
76,28405567267148912274947717076150922520726865727784858964480895171462127121117,12001,0,yes,yes,ValidatorSamplingOperation,58,0,104618|174490|174491|,0,686,20,3
314,28405567267148912274947717076150922520726865727784858964480895171462127121117,12001,10,yes,yes,ValidatorSamplingOperation,100,0,104619|104620|229061|229062|229063|234438|234439|234440|,0,687,0,8
348,28405567267148912274947717076150922520726865727784858964480895171462127121117,12001,,yes,yes,RandomSamplingOperation,73,0,104621|104622|104623|104624|104625|104626|104627|104628|104629|104630|104631|104632|104633|104634|104635|104636|104637|104638|104639|104640|104641|104642|104643|232639|232640|232641|232642|232643|232644|232645|232646|232647|232648|232649|232650|232651|232652|232653|232654|232655|232656|232657|232658|232659|232660|232661|232662|232663|232664|232665|232666|232667|232668|,0,688,,53
150,6845747686488297574742732376865571671433557599158065555702952370731383636246,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104644|195629|,0,689,33,2
202,6845747686488297574742732376865571671433557599158065555702952370731383636246,12001,66,yes,yes,ValidatorSamplingOperation,100,0,104645|184026|184027|,0,690,0,3
308,6845747686488297574742732376865571671433557599158065555702952370731383636246,12001,0,yes,yes,ValidatorSamplingOperation,100,0,104646|231470|231471|,0,691,79,3
150,6845747686488297574742732376865571671433557599158065555702952370731383636246,12001,32,yes,yes,ValidatorSamplingOperation,100,0,104647|195428|,0,692,0,2
320,6845747686488297574742732376865571671433557599158065555702952370731383636246,12001,,yes,yes,RandomSamplingOperation,71,0,104648|104649|104650|104651|104652|104653|104654|104655|104656|104657|104658|104659|104660|104661|104662|104663|104664|104665|104666|104667|104668|232099|232100|232101|232102|232103|232104|232105|232106|232107|232108|232109|232110|232111|232112|232113|232114|232115|232116|232117|232118|232119|232120|232121|232122|232123|,0,693,,46
278,21444763903864228777611728735683311458635985122844023709586719375032296896384,12001,0,yes,no,ValidatorSamplingOperation,0,0,104669|231637|,0,694,45,2
140,21444763903864228777611728735683311458635985122844023709586719375032296896384,12001,5,yes,no,ValidatorSamplingOperation,0,0,104670|213416|,0,695,0,2
